Probenahmestelle;Fluss;Matrix;Gruppe;Kenngroessen;Probenahmeart;Jahr;Periode;Datum;Sonderzeichen;Wert
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;K;1999;17;16.08.1999;;19,5
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;K;1999;18;30.08.1999;;20,1
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;K;1999;19;13.09.1999;;19,8
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;K;1999;20;27.09.1999;;15,8
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;K;1999;21;11.10.1999;;13,5
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;K;1999;22;25.10.1999;;12,2
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;K;1999;23;08.11.1999;;9,5
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;K;1999;24;22.11.1999;;7
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;K;1999;25;06.12.1999;;6,1
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;K;1999;26;20.12.1999;;5,1
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2000;1;03.01.2000;;4,9
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2000;2;17.01.2000;;4
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2000;3;31.01.2000;;4,7
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2000;4;14.02.2000;;5,1
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2000;5;28.02.2000;;6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2000;6;13.03.2000;;6,8
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2000;7;27.03.2000;;7,4
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2000;8;10.04.2000;;9
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2000;9;24.04.2000;;12,1
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2000;10;08.05.2000;;15,5
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2000;11;22.05.2000;;14
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2000;12;05.06.2000;;18
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2000;13;19.06.2000;;19,4
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2000;14;03.07.2000;;17,5
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2000;15;17.07.2000;;17,4
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2000;16;31.07.2000;;18,6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2000;17;14.08.2000;;21,6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2000;18;28.08.2000;;19,2
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2000;19;11.09.2000;;17,3
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2000;20;25.09.2000;;16
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2000;21;09.10.2000;;14
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2000;22;23.10.2000;;12,8
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2000;23;06.11.2000;;10,6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2000;24;20.11.2000;;9,3
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2000;25;04.12.2000;;8,6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2001;1;01.01.2001;;6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2001;2;15.01.2001;;5,1
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2001;3;29.01.2001;;5,2
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2001;4;12.02.2001;;5,5
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2001;5;26.02.2001;;5,6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2001;6;12.03.2001;;7,1
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2001;7;26.03.2001;;7,8
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2001;8;09.04.2001;;7,9
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2001;9;23.04.2001;;9,7
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2001;10;07.05.2001;;13,4
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2001;11;21.05.2001;;16,4
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2001;12;04.06.2001;;14,9
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2001;13;18.06.2001;;16,8
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2001;14;02.07.2001;;19,9
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2001;15;16.07.2001;;19,3
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2001;16;30.07.2001;;20,6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2001;17;13.08.2001;;21,4
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2001;18;27.08.2001;;19,6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2001;19;10.09.2001;;14
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2001;20;24.09.2001;;14,3
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2001;21;08.10.2001;;14,9
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2001;22;22.10.2001;;13,7
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2001;23;05.11.2001;;10,1
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2001;24;19.11.2001;;7,6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2001;25;03.12.2001;;6,6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2001;26;17.12.2001;;4,3
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2002;1;28.12.2001;;2,83
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2002;2;14.01.2002;;3,83
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2002;3;28.01.2002;;5,06
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2002;4;11.02.2002;;5,45
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2002;5;25.02.2002;;6,19
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2002;6;11.03.2002;;7,43
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2002;7;26.03.2002;;8,48
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2002;8;08.04.2002;;8,88
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2002;9;22.04.2002;;10,16
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2002;10;06.05.2002;;12,94
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2002;11;21.05.2002;;14,75
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2002;12;03.06.2002;;15,71
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2002;13;13.06.2002;;20,54
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2002;14;01.07.2002;;19,73
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2002;15;15.07.2002;;19,61
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2002;16;29.07.2002;;20,02
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2002;17;12.08.2002;;19,19
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2002;18;26.08.2002;;20,15
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2002;19;09.09.2002;;18,98
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2002;20;23.09.2002;;14,66
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2002;21;07.10.2002;;13,1
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2002;22;21.10.2002;;11,58
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2002;23;04.11.2002;;9,69
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2002;24;18.11.2002;;8,95
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2002;25;02.12.2002;;7,63
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2002;26;16.12.2002;;7
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2003;1;30.12.2002;;6,6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2003;2;13.01.2003;;4,5
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2003;3;27.01.2003;;4,2
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2003;4;10.02.2003;;3,2
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2003;5;24.02.2003;;4,3
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2003;6;10.03.2003;;5,9
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2003;7;24.03.2003;;7,7
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2003;8;07.04.2003;;9,3
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2003;9;21.04.2003;;11,4
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2003;10;05.05.2003;;14,4
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2003;11;19.05.2003;;14,4
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2003;12;02.06.2003;;20,6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2003;13;16.06.2003;;22,9
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2003;14;30.06.2003;;21,9
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2003;15;14.07.2003;;23,8
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2003;16;28.07.2003;;24,4
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2003;17;11.08.2003;;25,1
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2003;18;25.08.2003;;22,2
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2003;19;08.09.2003;;19,3
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2003;20;22.09.2003;;17,5
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2003;21;06.10.2003;;12,5
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2003;22;20.10.2003;;10,1
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2003;23;03.11.2003;;9
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2003;24;17.11.2003;;8,5
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2003;25;01.12.2003;;7,2
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2003;26;15.12.2003;;5,4
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2004;1;29.12.2003;;4,68
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2004;2;12.01.2004;;5,08
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2004;3;26.01.2004;;4,34
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2004;4;09.02.2004;;4,55
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2004;5;23.02.2004;;4,25
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2004;6;08.03.2004;;5,64
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2004;7;22.03.2004;;6,78
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2004;8;05.04.2004;;7,93
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2004;9;19.04.2004;;10,99
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2004;10;03.05.2004;;11,22
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2004;11;17.05.2004;;14,94
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2004;12;31.05.2004;;16,05
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2004;13;14.06.2004;;17,07
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2004;14;28.06.2004;;17,65
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2004;15;12.07.2004;;18,83
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2004;16;26.07.2004;;22,14
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2004;17;09.08.2004;;21,81
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2004;18;23.08.2004;;19,19
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2004;19;06.09.2004;;19,51
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2004;20;20.09.2004;;15,69
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2004;21;04.10.2004;;14,92
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2004;22;18.10.2004;;12,86
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2004;23;01.11.2004;;10,66
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2004;24;15.11.2004;;8,83
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2004;25;29.11.2004;;7,33
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2004;26;13.12.2004;;5,68
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2005;1;27.12.2004;;5,08
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2005;2;10.01.2005;;4,56
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2005;3;24.01.2005;;3,3
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2005;4;07.02.2005;;3,59
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2005;5;21.02.2005;;3,24
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2005;6;07.03.2005;;4,53
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2005;7;21.03.2005;;7,51
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2005;8;04.04.2005;;8,62
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2005;9;18.04.2005;;9,56
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2005;10;02.05.2005;;11
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2005;11;16.05.2005;;13,82
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2005;12;30.05.2005;;16,7
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2005;13;13.06.2005;;19,88
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2005;14;27.06.2005;;20,69
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2005;15;11.07.2005;;19,68
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2005;16;25.07.2005;;20,45
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2005;17;08.08.2005;;19,23
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2005;18;22.08.2005;;18,74
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2005;19;05.09.2005;;20,12
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2005;20;19.09.2005;;16,85
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2005;21;03.10.2005;;15,03
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2005;22;17.10.2005;;13,89
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2005;23;31.10.2005;;12,81
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2005;24;14.11.2005;;9,48
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2005;25;28.11.2005;;7,16
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2005;26;12.12.2005;;5,35
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2006;1;26.12.2005;;4
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2006;2;09.01.2006;;3,1
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2006;3;23.01.2006;;2,3
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2006;4;06.02.2006;;3,2
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2006;5;20.02.2006;;3,3
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2006;6;06.03.2006;;3,6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2006;7;20.03.2006;;5,8
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2006;8;03.04.2006;;6,8
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur, Mittel- oder Einzelwerte in Grad Celsius;14K;2006;9;17.04.2006;;9
